20381,Struve 46,16 CYG,16,,19 41.9, 50 31,CYG,,6.3,6.4,39.3,134,3,55/ 84,G0,1955,12815,
20382,Struve 2580,17 CYG,17,,19 46.4, 33 44,CYG,AB,5,9.2,26,69,8,119,F5,1973,12913,R/B
20383,,17AC CYG,17AC,,19 46.4, 33 44,CYG,AC,5,9,123.8,137,8,119,F5,1960,12913,
20384,Herschel  603,19 CYG,19,,19 50.5, 38 43,CYG,AB,5.4,10.4,55.5,110,8,84/ 119,M0,1966,13014,
20385,Herschel 47,26 CYG,26,,20 01.3, 50 06,CYG,AB,5.3,10.3,41.8,147,3,55/ 84,K0,1875,13278,h V 47.  Y/B
20386,,26AE CYG,26AE,,20 01.3, 50 06,CYG,AE,5.3,10.5,167.4,347,3,55/ 84,K0,1899,13278,
20387,,27 CYG,27,,20 06.3, 35 58,CYG,AC,5.5,11.6,36.2,144,9,119,K0,1924,,
20388,,29 CYG,29,,20 14.5, 36 48,CYG,AB,5,6.6,212.4,153,9,119,A0,1881,,A Delta Scuti-type var- V1644 Cyg.
20389,,29AC CYG,29AC,,20 14.5, 36 48,CYG,AC,5,10,221.7,23,9,119,A0,1887,,
20390,,29AP CYG,29AP,,20 14.5, 36 48,CYG,AP,5,12.2,36.9,333,9,119,A0,1960,,
20391,,29BD CYG,29BD,,20 14.5, 36 48,CYG,BD,6.6,10.2,217.4,120,9,119,K5,1894,,
20392,,29 CYG,29,,20 14.5, 36 40,CYG,,8.1,9.9,113.6,118,9,119,O,1878,,
20393,South 743,32 CYG,32,,20 15.5, 47 43,CYG,,4.2,9.7,208.9,175,9,84,K0,1824,,A sp/ecl bin.
20394,Clark 18,44 CYG,44,,20 31.0, 36 56,CYG,AB,6.3,11.3,2,159,9,120,F8,1958,13949,
20395,,44AD CYG,44AD,,20 31.0, 36 56,CYG,AD,6.3,12.3,63,166,9,120,F8,1913,13949,
20396,Struve 2716,49 CYG,49,,20 41.0, 32 18,CYG,AB,5.9,8,2.5,45,9,120,K0,1973,14158,WRh observed A as single. b is a sp-bin.  Y/B
20397,,49AC CYG,49AC,,20 41.0, 32 18,CYG,AC,5.8,11.8,68.3,91,9,120,K0,1912,14158,
20398,Burnham 675,51 CYG,51,,20 42.2, 50 20,CYG,AB,5.4,12.4,3,102,3,56/ 85,B3,1878,14189,
20399,,51AC CYG,51AC,,20 42.2, 50 20,CYG,AC,5.4,11.4,25.7,182,3,56/ 85,B3,1878,14189,
20400,Burnham 675,51AD CYG,51AD,,20 42.2, 50 20,CYG,AD,5.4,11.4,32.8,329,3,56/ 85,B3,1878,14189,
20401,Struve 2726,52 CYG,52,,20 45.6, 30 42,CYG,,4.3,9.5,6.2,67,9,120,K0,1964,14259,Y/B
20402,Herschel  1581,55 CYG,55,,20 48.9, 46 07,CYG,,4.9,10.9,21.3,174,9,85,B2,1875,14337,Var.
20403,,56 CYG,56,,20 50.1, 44 03,CYG,,5.1,11.1,75.5,46,9,85,A5,1907,,
20404,StruveO 426,60 CYG,60,,21 01.2, 46 09,CYG,,5.2,9.4,2.5,164,9,85,B3,1848,14549,A is a sp-bin.
20405,Struve 2758,61 CYG,61,,21 06.3, 38 39,CYG,AB,5.6,6.3,29.5,147,9,85/ 121,K5,1982,14636,Orbits calc'd.  YO/YO
20406,,61AD CYG,61AD,,21 06.3, 38 39,CYG,AD,5.7,8.6,304.9,282,9,85/ 121,K5,1918,14636,
20407,,61AE CYG,61AE,,21 06.3, 38 39,CYG,AE,5.7,8.1,306,12,9,85/ 121,K5,1918,14636,
20408,,61AP CYG,61AP,,21 06.3, 38 39,CYG,AP,5.6,10.5,140.6,30,9,85/ 121,K5,1921,14636,
20409,South 790,69 CYG,69,,21 25.8, 36 39,CYG,AB,5.8,10.2,33.3,29,9,121,B0,1896,14969,
20410,,69AC CYG,69AC,,21 25.8, 36 39,CYG,AC,5.9,8.9,53.4,98,9,121,B0,1896,14969,
20411,Clark 20,75 CYG,75,,21 40.2, 43 16,CYG,AB,5.4,10.7,2.7,324,9,86,K5,1860,15208,StruveO (App) 221.
20412,South 796,76 CYG,76,,21 41.5, 40 48,CYG,AB,6,10,62.1,232,9,86,A0,1925,,A is a sp-bin.
20413,South 799,79 CYG,79,,21 43.4, 38 17,CYG,AB,5.6,6.9,151.2,60,9,86/ 121/ 122,A0,1925,,
20414,,79AC CYG,79AC,,21 43.4, 38 17,CYG,AC,5.6,12.6,134.1,319,9,86/ 121/ 122,A0,1904,,
20415,Herschel 73,ALPHA CYG,ALPHA,,20 41.4, 45 16,CYG,,1.3,11.7,75.4,106,9,85,A2,1879,14172,h N 73.
20416,Struve 43,BETA CYG,BETA,,19 30.7, 27 57,CYG,APxB,3.1,5.4,34.4,54,8,118/ 161/ 162,,1822,12540,Y/B.  ALBERIO- LOVELY.
20417,Struve 2579,DELTA CYG,DELTA,,19 44.9, 45 07,CYG,AC,3,12,65.7,66,8,84,A0,1913,12880,P = 828 yr.- a = 3.20''- motion retrograde.  W/BW
20418,Burnham 676,EPSILON CYG,EPSILON,,20 46.2, 33 57,CYG,AB,2.6,11.6,47.3,269,9,120,K0,1970,14274,
20419,Burnham 980,ETA CYG,ETA,,19 56.4, 35 05,CYG,AB,4,12,7.4,208,8,119,K0,1879,13149,
20420,,ETAAE CYG,ETAAE,,19 56.4, 35 05,CYG,AE,4,11.5,60.2,246,8,119,K0,1924,13149,
20421,Struve 2822,MU CYG,MU,,21 44.1, 28 44,CYG,AB,4.7,6.1,2.1,298,9,122/ 166,F5,1982,15270,
20422,,MUAC CYG,MUAC,,21 44.1, 28 44,CYG,AC,4.7,11.5,61.3,285,9,122/ 166,F5,1961,15270,
20423,,MUAD CYG,MUAD,,21 44.1, 28 44,CYG,AD,4.7,6.9,10.9,52,9,122/ 166,F5,1956,15270,
20424,,MUBD CYG,MUBD,,21 44.1, 28 44,CYG,BD,6.1,6.9,204.7,53,9,122/ 166,A5,1909,15270,
20425,Burnham 669,OMEGA CYG,OMEGA,,20 30.1, 48 57,CYG,AB,4.9,12.9,17.8,341,9,85,B3,1878,13932,
20426,,OMEGAAC CYG,OMEGAAC,,20 30.1, 48 57,CYG,AC,4.9,9.4,56.3,86,9,85,B3,1878,13932,
20427,South 756,OMEGA CYG,OMEGA,,20 31.3, 49 13,CYG,,5.6,10.3,56.8,323,9,55/ 56/ 85,M,1825,,
20428,Struve 50,OMICRON CYG,OMICRON,,20 13.6, 46 44,CYG,APxC,3.8,6.9,107,173,9,84,K0,1836,13554,
20429,,OMICRONAPxD CYG,OMICRONAPxD,,20 13.6, 46 44,CYG,APxD,3.8,5,337.5,323,9,84,K0,1835,13554,
20430,Struve 2605,PSI CYG,PSI,,19 55.6, 52 26,CYG,AB,4.9,7.4,3.1,176,3,55,A3,1980,13148,
20431,,PSIAD CYG,PSIAD,,19 55.6, 52 26,CYG,AD,4.8,10.2,165.4,61,3,55,A3,1908,13148,
20432,Burnham 677,T CYG,T,,20 47.2, 34 22,CYG,AB,5.2,10.2,9.9,121,9,120,K0,1878,14290,A is the irregular var
20433,,TAC CYG,TAC,,20 47.2, 34 22,CYG,AC,5.2,11.5,14,201,9,120,K0,1934,14290,
20434,Clark 13,TAU CYG,TAU,,21 14.8, 38 01,CYG,AD,3.8,10.1,170,210,9,85/ 86/ 121,F0,1924,14787,P=49.8 yr-a=0.85''-motion retro. A is Delta Scuti var
20435,,TAUAP CYG,TAUAP,,21 14.8, 38 01,CYG,AP,3.8,12.4,71.7,288,9,85/ 86/ 121,F0,1912,14787,
20436,,TAUAQ CYG,TAUAQ,,21 14.8, 38 01,CYG,AQ,3.8,11.8,89.9,184,9,85/ 86/ 121,F0,1912,14787,The faint component Q is physical with AB.
20437,Burnham 1131,THETA CYG,THETA,,19 36.5, 50 12,CYG,AB,4.6,12.9,3.2,60,3,55/ 83/ 84,F5,1968,12695,
20438,,THETAAC CYG,THETAAC,,19 36.5, 50 12,CYG,AC,4.6,10.6,48.4,182,3,55/ 83/ 84,F5,1923,12695,
20439,StruveO 433,UPSILON CYG,UPSILON,,21 17.9, 34 54,CYG,AB,4.4,10,15.1,220,9,121,B3,1849,14831,
20440,,UPSILONAC CYG,UPSILONAC,,21 17.9, 34 54,CYG,AC,4.4,10,21.5,181,9,121,B3,1958,14831,
20441,,V1042 CYG,V1042,,20 11.9, 36 11,CYG,,8,10.3,53.2,110,9,119,O,1878,,A is the irregular var
20442,Hough 286,V1334 CYG,V1334,,21 19.4, 38 14,CYG,,6.6,6.6,0.1,26,9,86/ 121,F2,1974,14859,Often seen single. Rapid binary. Cepheid- V1334 Cyg.
20443,Scheiner 830,V1362 CYG,V1362,,20 03.7, 36 25,CYG,,8.1,10.9,28.6,357,9,119,B2,1896,,
20444,Scheiner 1077,V382 CYG,V382,,20 18.8, 36 20,CYG,,8.9,11.4,11.4,332,9,119/ 120,B0,1896,,A is a Beta Lyrae-type system
20445,Struve 2762,V389 CYG,V389,,21 08.6, 30 12,CYG,AB,5.8,7.8,3.4,305,9,121,A0,1980,14682,A is probably an Alpha CVn-type var.
20446,,V389AC CYG,V389AC,,21 08.6, 30 12,CYG,AC,5.7,8.9,58.8,227,9,121,A0,1959,14682,
20447,,V389AD CYG,V389AD,,21 08.6, 30 12,CYG,AD,5.6,10,73.9,67,9,121,A0,1915,14682,
20448,,ZETA CYG,ZETA,,21 12.9, 30 13,CYG,AB,3.4,11.6,66.9,204,9,121,K0,1907,,A is a sp-bin.
20449,,ZETAAC CYG,ZETAAC,,21 12.9, 30 13,CYG,AC,3.4,11.3,91.2,300,9,121,K0,1907,,
20450,,ZETAAD CYG,ZETAAD,,21 12.9, 30 13,CYG,AD,3.4,12.6,102.8,66,9,121,K0,1907,,
20451,vandenBos 65,13 DEL,13,,20 47.8, 06 00,DEL,,5.5,9,1.6,124,16,209/ 254,A0,1875,14293,
20452,,15 DEL,15,,20 49.7, 12 32,DEL,AC,6,11.2,108,82,16,209,F5,1890,,
20453,Herschel  1592,16 DEL,16,,20 55.7, 12 33,DEL,,5.5,11.8,38.2,21,16,209,A2,1911,14429,
20454,vandenBos 151,BETA DEL,BETA,,20 37.5, 14 36,DEL,AB,4,11,42,323,16,209,F5,1873,14073,
20455,Struve 2727,GAMMA DEL,GAMMA,,20 46.6, 16 08,DEL,,4.5,5.5,9.6,268,16,164/ 209,G5,1976,14279,Orbit calc'd.  Y/G
20456,StruveO 533,KAPPA DEL,KAPPA,,20 39.1, 10 05,DEL,AB,5.2,11.8,34.7,282,16,209,G5,1970,14101,
20457,Finsen 89,T DOR,T,,04 45.4,-59 48,DOR,,8.7,12,4.8,13,24,421,A0,1929,,A is the Mira-type var
20458,Herschel  3342,10 DRA,10,,13 51.4, 64 43,DRA,AB,4.8,13,54.8,26,2,26/ 27,M,1879,9039,A is an irregular var- CU Dra.
20459,,10AC DRA,10AC,,13 51.4, 64 43,DRA,AC,4.8,11.8,90.2,63,2,26/ 27,M,1911,9039,
20460,Struve 2078,17 DRA,17,,16 36.3, 52 55,DRA,AB,5.6,6.6,3.2,107,3,52,A2,1976,10129,Common proper motion with 16 Dra.
20461,Struve 2118,20 DRA,20,,16 56.4, 65 01,DRA,,6.9,7.4,1.1,70,3,29,F0,1981,10279,Orbit calc'd.
20462,vandenBos 962,26 DRA,26,,17 35.0, 61 53,DRA,AB,5.5,8,1,141,3,30/ 53,F8,1879,10660,FM 600 BEST
20463,,27 DRA,27,,17 31.9, 68 07,DRA,,5.2,11.4,103.4,344,3,30,K0,1960,,A is a sp-bin.
20464,Struve 2323,39 DRA,39,,18 24.0, 58 48,DRA,AB,4.9,7.9,3.8,351,3,53,A2,1975,11336,A is a sp-bin.
20465,,39AC DRA,39AC,,18 24.0, 58 48,DRA,AC,4.9,7.3,88.9,21,3,53,A2,1834,11336,
20466,,39AE DRA,39AE,,18 24.0, 58 48,DRA,AE,4.8,10.8,198,66,3,53,A2,1880,11336,
20467,,39AF DRA,39AF,,18 24.0, 58 48,DRA,AF,4.8,11.1,150.3,80,3,53,A2,1910,11336,
20468,,39BC DRA,39BC,,18 24.0, 58 48,DRA,BC,7.9,7.3,85.6,22,3,53,,1903,11336,
20469,Struve 2308,41 DRA,41,,18 00.1, 79 59,DRA,AB,5.8,6.2,19.1,232,3,12,F5,1975,11061,Both components are sp-bin.  YW/YW
20470,Herschel 37,46 DRA,46,,18 42.6, 55 32,DRA,AB,5.1,10.7,146.8,160,3,54,A0,1879,,
20471,StruveO 200,65 DRA,65,,20 02.3, 64 37,DRA,AB,6.6,8.7,98.2,336,3,32,G5,1875,,
20472,,65AP DRA,65AP,,20 02.3, 64 37,DRA,AP,6.6,11.9,26.7,192,3,32,G5,1905,,
20473,,74 DRA,74,,20 29.5, 81 04,DRA,AB,6.1,9.3,214.4,39,3,13,K0,1851,,A sp-bin.
20474,,75 DRA,75,,20 28.2, 81 25,DRA,AB,5.6,11.1,109.8,12,3,13,K0,1960,,
20475,,75AC DRA,75AC,,20 28.2, 81 25,DRA,AC,5.6,6.9,197.7,283,3,13,K0,1960,,
20476,Burnham 1090,BETA DRA,BETA,,17 30.5, 52 18,DRA,AC,3,12.7,117.4,156,3,52/ 53,G0,1960,10611,
20477,Argelander 33,BH DRA,BH,,19 03.7, 57 28,DRA,,8.4,8.9,10.5,57,3,54,A0,1903,12019,A is the Algol-type system
20478,,DELTA DRA,DELTA,,19 12.5, 67 39,DRA,,3.2,12.4,88.1,352,3,31,K0,1907,,
20479,Struve 1878,DL DRA,DL,,14 42.1, 61 15,DRA,,6.3,8.5,4.1,318,2,27/ 50,F2,1982,9357,A is the Delta Scuti-type var DL Dra.
20480,Struve 2603,EPSILON DRA,EPSILON,,19 48.1, 70 16,DRA,,4,7.6,3.1,16,3,31/ 32,K0,1976,13007,A sp-bin.  Y/B
20481,StruveO 312,ETA DRA,ETA,,16 24.0, 61 30,DRA,AB,2.9,8.9,5.2,142,3,29/ 51,G5,1974,10058,A and b are var suspects. ABxC: Distance 564.9''.
20482,Burnham 633,GAMMA DRA,GAMMA,,17 56.6, 51 29,DRA,AC,2.4,12.9,45.7,230,3,53,K5,1898,10923,A is var.
20483,,GAMMAAD DRA,GAMMAAD,,17 56.6, 51 29,DRA,AD,2.4,12.9,57.6,12,3,53,K5,1915,10923,
20484,,GAMMAAE DRA,GAMMAAE,,17 56.6, 51 29,DRA,AE,2.4,11.9,96.9,235,3,53,K5,1898,10923,
20485,,GAMMAAF DRA,GAMMAAF,,17 56.6, 51 29,DRA,AF,2.4,11.2,125.3,116,3,53,K5,1879,10923,
20486,,GAMMAAG DRA,GAMMAAG,,17 56.6, 51 29,DRA,AG,2.4,11.9,140.1,28,3,53,K5,1898,10923,
20487,,IOTA DRA,IOTA,,15 25.0, 58 58,DRA,,3.5,9.2,254.6,50,2,50,K0,1879,,
20488,Struve 2130,MU DRA,MU,,17 05.4, 54 28,DRA,AB,5.8,5.8,2.1,42,3,52,F5,1982,10345,W/W
20489,Struve 35,NU DRA,NU,,17 32.1, 55 10,DRA,,5,5,61.9,312,3,53,A5,1833,10628,Both components are sp-bin.  W/W- EASY
20490,Struve 2420,OMICRON DRA,OMICRON,,18 51.2, 59 22,DRA,AB,4.9,7.9,34.6,324,3,54,K0,1961,11779,A is a sp-bin.  YO/G
20491,,OMICRONAC DRA,OMICRONAC,,18 51.2, 59 22,DRA,AC,4.8,11.5,139.4,326,3,54,K0,1960,11779,
20492,StruveO 353,PHI DRA,PHI,,18 20.8, 71 20,DRA,AC,4.4,12.7,70.8,115,3,30,A0,1912,11311,Orbit calc'd. A is an Alpha CVn var and sp-bin.
20493,Struve 2241,PSI DRA,PSI,,17 41.9, 72 09,DRA,AB,4.9,6.1,30.3,15,3,30-Dec,F5,1832,10759,Y/BW
20494,,PSIAD DRA,PSIAD,,17 41.9, 72 09,DRA,AD,4.9,12.9,100.5,84,3,30-Dec,F5,1905,10759,
20495,Burnham 971,S DRA,S,,18 47.5, 49 25,DRA,AC,7.2,11.2,107.6,113,8,54/ 82/ 83,F5,1914,11698,The primary is a sp-bin
20496,Struve 2742,2 EQU,2,,21 02.2, 07 10,EQU,,7.4,7.4,2.8,216,16/ 17,209/ 210,F8,1978,14556,
20497,,3 EQU,3,,21 04.6, 05 31,EQU,,5.9,12.8,80.7,252,16/ 17,209/210/254/255,K2,1911,,
20498,,4 EQU,4,,21 05.5, 05 57,EQU,,6,12.4,34.9,278,16/ 17,209/210/254/255,F8,1924,,
20499,Herschel  3023,BETA EQU,BETA,,21 22.9, 06 48,EQU,AC,5.1,11.6,69.2,307,16/ 17,210,A0,1912,14920,A is a sp-bin.
20500,,BETAAE EQU,BETAAE,,21 22.9, 06 48,EQU,AE,5.1,12.1,89.2,274,16/ 17,210,A0,1912,14920,
20501,Struve 2777,DELTA EQU,DELTA,,21 14.5, 10 00,EQU,ABxC,4.6,9.5,47.8,14,16/ 17,210,F5,1925,14773,3 faint stars in a line to the east.
20502,Struve 2737,EPSILON EQU,EPSILON,,20 59.1, 04 18,EQU,AD,5.3,12.4,74.8,280,16,254,F5,1924,14499,W/B
20503,,GAMMA EQU,GAMMA,,21 10.4, 10 08,EQU,AB,4.8,11.6,1.9,268,16/ 17,210,F0,1958,14702,A is an Alpha CVn-type var.
20504,Herschel  338,30 ERI,30,,03 52.7,-05 22,ERI,,5.5,10.6,8.2,135,11-Oct,222,B8,1863,2832,
20505,Struve 470,32 ERI,32,,03 54.3,-02 57,ERI,AB,5,6.3,6.8,347,11-Oct,222,G5,1822,2850,A is a sp-bin.
20506,,32AC ERI,32AC,,03 54.3,-02 57,ERI,AC,5,11.6,165.7,5,11-Oct,222,G5,1886,2850,
20507,Struve 516,39 ERI,39,,04 14.4,-10 14,ERI,AB,5.2,8.2,6.4,145,11,268,K0,1974,3079,C is -10~869.
20508,,39AC ERI,39AC,,04 14.4,-10 14,ERI,AC,5.1,9.7,148.9,159,11,268,K0,1911,3079,
20509,Stone  9,54 ERI,54,,04 40.5,-19 40,ERI,,5.1,5.4,0.3,161,11,314,M,1877,3380,A semireg var- DM Eri. Not certainly a visual double.
20510,Struve 590,55 ERI,55,,04 43.6,-08 47,ERI,,6.7,6.8,9.3,318,11,269,F5,1822,3409,b is a Delta Scuti-type var.  Y/W
20511,South-Herschel 48,62 ERI,62,,04 56.4,-05 10,ERI,,5.6,9.2,67.3,75,11,224,B9,1821,,Y/BW
20512,Struve 642,66 ERI,66,,05 06.7,-04 39,ERI,,5.3,8.5,52.8,10,11,224/ 225,B9,1879,3698,STF 642 rej. A is a sp-bin.
20513,,BETA ERI,BETA,,05 07.9,-05 05,ERI,,2.9,10.9,116.7,143,11,224/ 225,A3,1879,,
20514,Herschel  3473,CHI ERI,CHI,,01 55.9,-51 36,ERI,,3.7,10.7,4.8,204,24,388/ 418,G5,1956,,
20515,Herschel 64,DZ ERI,DZ,,04 32.6,-03 12,ERI,,5.9,9.3,124.5,117,11,223/ 224,B9,1900,,h VI 64. Probably a var of Delta Scuti type.
20516,Dunlop 16,F ERI,F,,03 48.6,-37 37,ERI,,4.9,5.4,8,213,18,356,B8,1975,,Possible Beta Lyrae-type var. G/P
20517,Herschel  3608,GAMMA ERI,GAMMA,,03 58.1,-13 30,ERI,,3.2,12.7,52.8,242,11-Oct,267/ 268,K5,1877,2904,var?
20518,Struve 518,OMCRN ERI,OMCRN,,04 15.7,-07 34,ERI,AB,4.5,9.7,83.4,104,11,268,G5,1970,3093,
20519,,OMCRNAP ERI,OMCRNAP,,04 15.7,-07 34,ERI,AP,4.5,12.2,114.2,51,11,268,G5,1907,3093,
20520,,OMCRNAQ ERI,OMCRNAQ,,04 15.7,-07 34,ERI,AQ,4.5,12.5,11,8,11,268,G5,1907,3093,
20521,Dunlop 6,PHI ERI,PHI,,02 16.5,-51 30,ERI,,3.8,9,87.6,222,24,389/ 418,B8,1962,,
20522,Burnham 11,RHO ERI,RHO,,03 02.7,-07 41,ERI,,5.5,9.7,1.6,70,11-Oct,266,G5,1979,2312,
20523,Jacob 1,TAU ERI,TAU,,03 19.5,-21 45,ERI,AB,4,9.5,5.7,288,18,311,M2,1857,2472,A is an irregular var.
20524,,TAUAC ERI,TAUAC,,03 19.5,-21 45,ERI,AC,4,10.8,38.9,114,18,311,,1964,,A is an irregular var.
20525,,TAUAD ERI,TAUAD,,03 19.5,-21 45,ERI,AD,4,10.7,123.1,293,18,311,,1879,,
20526,,TAUAE ERI,TAUAE,,03 19.5,-21 45,ERI,AE,4,10.7,130,276,18,311,,1879,,
20527,,TAUAF ERI,TAUAF,,03 19.5,-21 45,ERI,AF,4,10,160.2,236,18,311,,1880,,
20528,Piazzi 2,THETA ERI,THETA,,02 58.3,-40 18,ERI,,3.4,4.5,8.3,89,18,354/ 355/ 390,A2,1975,,A is a sp-bin. W/W- BRILLIANT.
20529,Innes 58,CHI FOR,CHI,,03 28.2,-35 51,FOR,,6.5,10.5,6.3,248,18,355,A0,1898,,
20530,Herschel  3536,ETA FOR,ETA,,02 50.2,-35 50,FOR,,5.8,10,4.9,14,18,354,K0,1897,,
20531,Burnham 877,GAMMA FOR,GAMMA,,02 49.8,-24 33,FOR,AB,6.3,12.7,12,145,18,310,G5,1880,2167,
20532,Herschel  3506,OMEGA FOR,OMEGA,,02 33.9,-28 13,FOR,,5,7.7,10.9,244,18,310/ 354,B9,1836,1954,
20533,South-Herschel 70,15 GEM,15,,06 27.8, 20 47,GEM,AB,6.6,8,27.1,204,5,137,K0,1957,5080,W/B
20534,,15AC GEM,15AC,,06 27.8, 20 47,GEM,AC,6.6,12.4,77.7,34,5,137,K0,1911,5080,
20535,Struve 924,20 GEM,20,,06 32.3, 17 46,GEM,AB,7.1,8,20,211,12-Nov,137/ 182,F8,1822,5166,BDS 3424 probably same star.  Y/B
20536,Herschel  397,25 GEM,25,,06 41.4, 28 12,GEM,AB,6.5,11.7,30.7,46,5,99/ 137/ 138,K0,1904,,
20537,,25AC GEM,25AC,,06 41.4, 28 12,GEM,AC,6.5,10.4,55.9,57,5,99/ 137/ 138,K0,1878,,
20538,Lamont 3,30 GEM,30,,06 44.0, 13 14,GEM,,4.6,11.1,27.2,184,12-Nov,182/ 183,K0,1904,5387,
20539,Jonckheere 2028,33 GEM,33,,06 49.9, 16 13,GEM,,5.7,13,27.5,45,12-Nov,138/ 183,B8,1942,,
20540,Struve 982,38 GEM,38,,06 54.6, 13 10,GEM,AB,4.8,7.1,7.1,147,12-Nov,183,F0,1981,5559,A is a Delta Scuti-type var.  Y/B
20541,,38AC GEM,38AC,,06 54.6, 13 10,GEM,AC,4.7,10.3,111.5,328,12-Nov,183,F0,1912,5559,Orbit calc'd.
20542,,39 GEM,39,,06 58.9, 26 03,GEM,,6.1,12.1,28.8,33,5,138,F5,1925,,
20543,StruveO 165,45 GEM,45,,07 08.3, 15 56,GEM,AB,5.6,11.3,10.4,13,12,183/ 184,K0,1963,5812,
20544,Herschel 74,51 GEM,51,,07 13.3, 16 09,GEM,AB,5.3,10.5,149.2,20,12,138/139/183/184,M,1901,,AB: h VI 74.
20545,,51AC GEM,51AC,,07 13.3, 16 09,GEM,AC,5.3,10.5,221.2,37,12,138/139/183/184,M,1901,,
20546,Hough 343,52 GEM,52,,07 14.7, 24 53,GEM,,6,12.7,23.9,265,5,138/ 139,K0,1910,5909,
20547,,56 GEM,56,,07 21.9, 20 26,GEM,AB,5.2,12.2,16.5,202,5,139,K2,1935,6016,A is a var suspect.
20548,Burnham 200,70 GEM,70,,07 38.6, 35 02,GEM,AB,5.6,11.6,0.4,191,5,100/ 101,G5,1926,6229,AB: Last distance 100.4''.
20549,,70AC GEM,70AC,,07 38.6, 35 02,GEM,AC,5.6,10.6,159.9,100,5,100/ 101,G5,1926,6229,
20550,Struve 1110,ALPHA GEM,ALPHA,Castor,07 34.6, 31 53,GEM,AB,2,2.9,2.3,94,5,100,A0,1981,6175,BW/BW
20551,Burnham 580,Beta GEM,Beta,Pollux,07 45.4, 28 01,GEM,AE,1.2,9.7,234,90,5,101/ 139/ 140,K0,1879,6335,HVI 42. Distances 116.7'' and 201.1''.
20552,,CHI GEM,CHI,,08 03.5, 27 47,GEM,AB,5,12,60.1,188,6,101/ 140,K0,1907,,See Monthly Notices R.A.S. 68- 205.
20553,,CHIAC GEM,CHIAC,,08 03.5, 27 47,GEM,AC,5,11,78.6,81,6,101/ 140,K0,1907,,
20554,Struve 1066,DELTA GEM,DELTA,,07 20.2, 21 59,GEM,,3.5,8.5,6.2,220,5,139,F0,1981,5983,Orbit calc'd. A is an occ/sp-bin.  Y/R
20555,South 533,EPSILON GEM,EPSILON,,06 44.0, 25 08,GEM,,3.2,9.2,110.3,94,5,137/ 138,G5,1825,5381,W/B
20556,,GAMMA GEM,GAMMA,,06 37.7, 16 23,GEM,AB,1.9,11.2,135.5,295,12-Nov,137/138/182/183,A0,1880,,HV 71. A is a long-period sp-bin
20557,,GAMMAAC GEM,GAMMAAC,,06 37.7, 16 23,GEM,AC,1.9,10.9,143.5,335,12-Nov,137/138/182/183,A0,1907,,
20558,StruveO 179,KAPPA GEM,KAPPA,,07 44.4, 24 23,GEM,,3.7,8.2,7.1,240,5,139/ 140,G5,1973,6321,O/B
20559,Struve 1061,LAMBDA GEM,LAMBDA,,07 18.2, 16 32,GEM,,3.6,10.7,9.6,33,12,139/ 184,A2,1829,5961,A is a sp/occ bin.  G/B
20560,StruveO 77,NU GEM,NU,,06 28.9, 20 13,GEM,AxBC,4.1,8.6,112.5,329,5,137,B5,1876,5103,AB: StruveO (App) 77.
20561,Struve 1135,PI GEM,PI,,07 47.5, 33 25,GEM,AB,5.3,11.4,21,214,5,101,K2,1923,6364,Variable?
20562,,PIAC GEM,PIAC,,07 47.5, 33 25,GEM,AC,5.3,10.4,91.9,341,5,101,K2,1903,6364,
20563,Aitken 2124,RHO GEM,RHO,,07 29.1, 31 46,GEM,AB,4.2,12.5,3.4,8,5,100,F0,1935,6109,A is a sp-bin.
20564,,RHOAC GEM,RHOAC,,07 29.1, 31 46,GEM,AC,4.2,10.6,220.4,288,5,100,F0,1962,6109,
20565,,SIGMA GEM,SIGMA,,07 43.3, 28 52,GEM,,4.3,10.8,182.2,316,5,100/101/139/140,K0,1909,,A is a sp-bin and var.
20566,Burnham 1009,TAU GEM,TAU,,07 11.2, 30 15,GEM,AC,4.5,12.4,60.2,343,5,100,K0,1913,5846,A is an irregular var.
20567,,THETA GEM,THETA,,06 52.8, 33 57,GEM,AB,3.6,12.6,78.7,322,5,99,A2,1913,5532,A is a sp-bin.
20568,,THETAAC GEM,THETAAC,,06 52.8, 33 57,GEM,AC,3.6,12.7,102.4,185,5,99,A2,1913,5532,
20569,South-Herschel 77,ZETA GEM,ZETA,,07 04.1, 20 34,GEM,CR,8.6,12.9,27.2,166,5,138,G,1907,5742,A is a Cepheid- and an occ-bin.
20570,Innes 1054,DELTA GRU,DELTA,,22 29.3,-43 29,GRU,,4,12.8,5.6,228,23,414,G5,1935,,Var?
20571,Dunlop 239,DELTA GRU,DELTA,,22 29.8,-43 45,GRU,,4.3,9.2,60.6,211,23,414,M4,1975,,A is an irregular var.
20572,See 473,NU GRU,NU,,22 28.7,-39 07,GRU,,5.5,12.5,27.3,116,23,384/ 414,G4,1896,,
20573,,PI GRU,PI,,22 23.1,-45 55,GRU,,5.8,11.3,4.9,214,23,414,F0,1960,,
20574,Innes 135,PI GRU,PI,,22 22.7,-45 56,GRU,,6.5,10.7,2.8,201,23,414,S,1900,,A is an irregular var.
20575,Burnham 771,SIGMA GRU,SIGMA,,22 36.9,-40 34,GRU,,5.8,11,2.7,263,23,384/ 414,A2,1891,,
20576,Jacob 20,THETA GRU,THETA,,23 06.8,-43 31,GRU,AB,4.5,7,1.4,92,23,415,F4,1982,,
