22584,Rossiter 530,,1,11 09.3,-52 33,CEN,,8.7,12.3,6.8,15,25,427,F8,1929,,
22585,Rossiter 543,,1,11 30.2,-49 39,CEN,,8.3,9,1.8,301,20,400,F5,1929,,
22586,Rossiter 564,,1,11 57.4,-49 21,CEN,,6.7,11,2.6,3,20,401,A3,1929,,
22587,Rossiter 570,,1,12 02.2,-52 31,CEN,,8.2,8.4,0.6,228,25,428,F2,1980,,
22588,Rossiter 592,,1,12 25.0,-50 11,CEN,,8.1,12.6,2.5,254,21,401/ 402/ 428,F0,1929,,
22589,Rossiter 620,,1,13 02.2,-51 47,CEN,,8.7,11.3,6.8,25,25,402/ 429,B5,1928,,
22590,Rossiter 632,,1,13 19.6,-63 45,CEN,,8,10.7,5,305,25,451,F5,1930,,
22591,Rossiter 660,,1,13 51.3,-64 31,CEN,,9,13,6.2,293,25,451/ 452,B9,1929,,
22592,Rossiter 684,,1,14 09.6,-47 28,CEN,,8.8,9.3,0.6,77,21,404,G5,1929,,
22593,Rossiter 688,,1,14 13.1,-63 59,CEN,,8.8,8.8,0.7,250,25,452,F0,1978,,
22594,Rossiter 695,,1,14 21.9,-64 16,CEN,,8.4,11,2,104,25,452,G5,1929,,
22595,Rumker 14,,1,12 14.0,-45 43,CEN,,5.6,6.8,2.8,243,21,401,M0,1872,,A is a sp-bin.
22596,Rumker 18,,1,13 52.1,-52 48,CEN,,5.7,7.9,18.1,289,25,430,B8,1837,,
22597,Russell 165,,1,11 13.1,-47 03,CEN,,7.6,7.6,3.3,71,20,400,F8,1968,,
22598,Russell 171,,1,11 25.6,-47 29,CEN,,8.5,11.2,2.5,342,20,400,G5,1880,,
22599,Russell 176,,1,11 48.7,-61 33,CEN,,8.4,10,6,326,25,428/ 450,G5,1882,,R 176a.
22600,Russell 177,,1,11 45.5,-47 13,CEN,,8.7,9.7,3.8,156,20,401,G5,1880,,
22601,Russell 192,,1,12 11.2,-52 13,CEN,,8,10,3.2,99,25,428,A2,1895,,
22602,Russell 193,,1,12 17.8,-36 05,CEN,,6.9,7.2,0.2,165,21,368/ 369,A0,1979,,
22603,Russell 203,,1,12 37.3,-40 49,CEN,,8.2,11.2,8.2,178,21,369/ 402,G5,1881,,
22604,Russell 213,,1,13 07.4,-59 52,CEN,,6.7,6.9,0.9,24,25,429,B9,1874,,
22605,Russell 218,,1,13 28.1,-43 46,CEN,,7.3,9.8,2.4,170,21,403,K0,1881,,
22606,Russell 220,,1,13 31.9,-58 25,CEN,,8.9,9.3,1,249,25,429/ 430,F5,1983,,
22607,Russell 223,,1,13 38.2,-58 24,CEN,,6.4,11,2.5,23,25,430,K0,1913,,
22608,Russell 227,,1,13 56.4,-54 07,CEN,AB,6.7,7.7,1.8,6,25,430,A2,1980,,
22609,Russell 227-ABxC,,1,13 56.4,-54 07,CEN,ABxC,6.4,12.8,27.9,286,25,430,,1897,,
22610,Russell 249,,1,14 37.0,-62 30,CEN,,8.2,9.8,3,34,25,431/ 452,K0,1881,,
22611,See 128,,1,11 15.1,-39 28,CEN,,7.8,7.9,0.1,303,20,367/ 400,A0,1976,,Direct motion.
22612,See 129,,1,11 19.8,-53 28,CEN,,7.9,11.5,6.7,7,25,427,A2,1897,,
22613,See 132,,1,11 39.6,-52 44,CEN,,8.7,12.7,29.6,92,25,428,G0,1959,,
22614,See 134,,1,11 43.1,-52 26,CEN,,8,13,12.2,323,25,428,K0,1897,,
22615,See 137,,1,11 52.0,-43 57,CEN,,8.8,9.1,1.5,322,20,401,G5,1897,,
22616,See 138,,1,11 52.7,-48 40,CEN,,8.3,10.6,2.2,172,20,401,F8,1897,,
22617,See 143,,1,12 03.6,-39 00,CEN,,7.2,7.6,1,88,21,368/ 401,F5,1983,,P = 109 yr.; a = 0.67''; motion retrograde.
22618,See 147,,1,12 14.1,-36 43,CEN,AB,7.6,8.6,0.4,348,21,368,A2,1967,,
22619,See 147-ABxC,,1,12 14.1,-36 43,CEN,ABxC,7.2,12,29.5,303,21,368,,1897,,
22620,See 153,,1,12 26.0,-49 35,CEN,,7,12.8,13.6,203,21,401/ 402,A0,1897,,
22621,See 161,,1,12 48.1,-35 42,CEN,AB,8.2,12.4,33.6,110,21,369,G5,1897,,
22622,See 164,,1,12 51.7,-33 20,CEN,AB,8.7,11.7,2.5,189,21,369,G5,1897,,
22623,See 165,,1,12 53.2,-39 23,CEN,AB,6.8,12.5,3.5,175,21,369/ 402,K2,1900,,
22624,See 166,,1,12 58.7,-40 58,CEN,,8.4,12,20.4,348,21,369/ 370/ 402,K0,1897,,
22625,See 169,,1,13 03.8,-34 15,CEN,,7.1,11.5,11.2,234,21,369/ 370,G5,1897,,
22626,See 173,,1,13 16.7,-41 16,CEN,AC,7.3,10.3,44,4,21,403,,1897,,
22627,See 176,,1,13 20.6,-59 46,CEN,,6.2,12.6,13.1,209,25,429,F2,1897,,
22628,See 180,,1,13 31.4,-42 27,CEN,,6.7,9.2,3.7,232,21,403,K0,1897,,
22629,See 181,,1,13 33.8,-38 15,CEN,,8.2,12.2,28.3,18,21,370,A0,1897,,
22630,See 185,,1,13 38.2,-37 28,CEN,,8.7,12.7,17.5,14,21,370/ 371,A0,1897,,
22631,See 188,,1,13 42.8,-32 40,CEN,,8.1,12.4,18.3,276,21,370/ 371,K0,1897,,
22632,See 189,,1,13 52.3,-30 46,CEN,,7.8,12.8,13,255,21,371,A3,1897,,
22633,See 190,,1,13 53.8,-30 16,CEN,AB,8.1,11.7,7.2,222,21,371,K2,1897,,
22634,See 191,,1,13 54.6,-34 35,CEN,,6.9,13,19.5,156,21,371,F2,1897,,
22635,See 198,,1,14 10.0,-44 16,CEN,,7.7,12,9.2,137,21,404,B9,1897,,
22636,See 201,,1,14 13.9,-32 03,CEN,,8.2,11.4,17.5,200,21,371,F5,1897,,
22637,See 208,,1,14 38.4,-35 16,CEN,,6.8,11.8,23.2,20,21,372,A2,1897,,
22638,See 210,,1,14 42.0,-32 48,CEN,AB,9,9,0.5,261,21,372,B9,1897,,
22639,See 214,,1,14 54.9,-36 25,CEN,AC,7.2,11.5,39,57,21,372,,1897,,
22640,See 215,,1,14 56.6,-34 38,CEN,ABxD,7.4,10.3,48.6,24,21,372/ 373,,1897,,
22641,Sellors 18,,1,13 22.9,-47 56,CEN,,6.9,7.2,0.6,243,21,403,A2,1895,,
22642,Sellors 19,,1,14 07.7,-49 52,CEN,,7.2,7.4,1.4,306,21,404,G0,1980,,
22643,Sellors 24,,1,11 58.5,-47 51,CEN,,8.8,9.1,1.8,175,20,401,B9,1896,,
22644,vandenBos 1183,,1,11 14.0,-42 59,CEN,,9,12.1,2,350,20,400,A2,1928,,
22645,vandenBos 1187,,1,11 22.0,-61 01,CEN,,9,12.5,4.8,57,25,427/ 449/ 450,,1928,,
22646,vandenBos 1192,,1,11 30.8,-50 56,CEN,,8,10.4,3.1,120,20,400/ 427/ 428,G5,1928,,
22647,vandenBos 1193,,1,11 33.3,-50 55,CEN,,8.1,10.4,2,95,20,400/ 401/ 428,K0,1928,,
22648,vandenBos 1216,,1,12 52.8,-39 18,CEN,,8.3,9.3,0.3,301,21,369/ 402,K2,1928,,
22649,vandenBos 1218,,1,12 55.9,-53 06,CEN,,8.4,12,2.5,128,25,429,F0,1929,,
22650,vandenBos 1230,,1,13 39.8,-52 41,CEN,,8,12,3.5,107,25,430,K2,1929,,
22651,vandenBos 1236,,1,14 08.7,-51 32,CEN,,9,9.2,0.3,212,25,404/ 430,F8,1929,,
22652,vandenBos 1249,,1,14 32.4,-34 24,CEN,AxBC,8.4,10.4,107.3,186,21,372,K5,1928,,
22653,vandenBos 1744,,1,13 56.2,-61 12,CEN,,8.1,11,3.1,326,25,430/ 452,F8,1929,,
22654,vandenBos 2287,,1,11 51.2,-36 56,CEN,,7.9,10.5,9,226,20,368,A0,1930,,
22655,vandenBos 2308,,1,13 03.8,-40 51,CEN,,7,13,10,180,21,369/ 370/ 402,K0,1800,,
22656,vandenBos 2323,,1,13 52.7,-50 55,CEN,,7.5,13,6,70,21,403/ 430,G5,1936,,
22657,vandenBos 2328,,1,14 07.2,-61 25,CEN,,8.4,11.7,5.9,151,25,430/ 452,K0,1933,,
22658,vandenBos 2345,,1,15 01.8,-38 18,CEN,,8.8,11,7,270,21,372/ 373,G5,1800,,
22659,vandenBos 269,,1,14 13.3,-33 30,CEN,,8.7,12.5,3.8,318,21,371,A0,1927,,
22660,vandenBos 796,,1,11 25.5,-37 45,CEN,,6,11.5,5,59,20,367,M,1927,,
22661,vandenBos 797,,1,11 35.7,-61 17,CEN,,6.7,12.9,4,23,25,428/ 450,A0,1927,,
22662,vandenBos 801,,1,12 07.5,-39 01,CEN,,8.9,12.5,2.2,219,21,368/ 401,K0,1927,,
22663,Voute 18,,1,13 12.6,-60 33,CEN,,8.3,11,8.6,283,25,429,B9,1919,,
22664,Wrigley 146,,1,11 44.4,-39 50,CEN,,8.6,10.8,4.7,299,20,368/ 401,G0,1903,,
22665,Wrigley 159,,1,12 56.8,-40 15,CEN,,8,11.6,23.4,163,21,369/ 370/ 402,K0,1897,,
22666,Wrigley 182,,1,14 45.6,-40 01,CEN,,8.9,11.1,8.5,3,21,372/ 404/ 405,F5,1903,,
22667,16 CEP,,0,21 59.3, 73 10,CEP,,5.2,12,131.4,173,3,14,F5,1930,,Optical.
22668,19 CEP,Burnham 697,0,22 05.2, 62 17,CEP,AB,5.2,11.2,19.8,94,3,33,O5,1878,15624,
22669,19-AC CEP,Burnham 697-AC,0,22 05.2, 62 17,CEP,AC,5.2,10.2,60.4,271,3,33,O5,1913,15624,
22670,ALPHA CEP,,0,21 18.5, 62 35,CEP,AB,2.6,10.4,206.8,22,3,33,A5,1907,14858,Var?
22671,BETA CEP,Struve 2806,0,21 28.7, 70 33,CEP,APxB,3.3,8,13.4,249,3,33,B1,1832,15032,W/B
22672,DELTA CEP,,0,22 29.2, 58 30,CEP,,4.5,7.5,41,192,3,57/ 58,,,,O/B
22673,EPSILON CEP,,0,22 14.9, 57 02,CEP,,4.2,9.5,127.8,15,3,57,F0,1918,,A is a Delta Scuti-type var.
22674,KAPPA CEP,Struve 2675,0,20 08.9, 77 43,CEP,AB,4.4,8.4,7.3,121,3,13,B9,1832,13524,W/B
22675,KAPPA-AC CEP,Struve 2675-AC,0,20 08.9, 77 43,CEP,AC,4.4,8.4,169.8,336,3,13,B9,1895,13524,
22676,OMICRON CEP,Struve 3001,0,23 18.6, 68 06,CEP,AB,5,7.6,3.2,216,3,34,G5,1982,16666,Orbit calc'd.
22677,OMICRON-AC CEP,Struve 3001-AC,0,23 18.6, 68 06,CEP,AC,4.9,12.8,45.6,4,3,34,G5,1912,16666,
22678,XI CEP,Struve 2863,0,22 03.7, 64 37,CEP,APxB,4.6,6.5,7.8,277,3,33,A3,1982,15600,B/B
22679,XI-APxC CEP,Struve 2863-APxC,0,22 03.7, 64 37,CEP,APxC,4.6,12.7,96.8,200,3,33,A3,1925,15600,
22680,Aitken 1216,,1,20 54.3, 69 57,CEP,AC,7.9,10.4,40.9,351,3,32,K0,1904,14441,
22681,Aitken 632,,1,22 52.1, 57 43,CEP,AB,8.2,9,1,171,3,58,K0,1981,16326,
22682,Aitken 634,,1,22 56.9, 59 41,CEP,,8.1,11.6,2,299,3,58,A0,1903,16396,
22683,Aitken 731,,1,20 25.7, 60 10,CEP,,7.4,12.1,2.1,214,3,32/ 55,A3,1904,13864,
22684,Aitken 756,,1,20 57.7, 58 49,CEP,AB,8.1,9,0.5,213,3,56,A0,1904,14493,
22685,Aitken 756-AC,,1,20 57.7, 58 49,CEP,AC,7.7,9.3,55.1,197,3,56,A0,1918,14493,
22686,Aitken 775,,1,21 45.1, 85 54,CEP,,8.7,12,2.6,206,3,2,,1904,15416,
22687,Aitken 789,,1,23 24.4, 69 17,CEP,,8.7,9.2,1.7,83,3,15/ 34,A2,1904,16738,
22688,Aitken 803,,1,00 18.2, 72 56,CEP,,8.1,8.4,0.1,274,1,15-Mar,A3,1981,243,
22689,Aitken 878,,1,20 59.4, 74 54,CEP,,8.9,12.3,2.6,45,3,13,G0,1904,14552,
22690,Aitken 900,,1,23 57.4, 72 51,CEP,,8.3,8.8,0.3,129,3,15-Mar,B5,1904,17118,
22691,Burnham 1140,,1,21 17.3, 58 36,CEP,AB,6.4,12,4.1,275,3,56,B3,1889,14832,A is a spectroscopic triple system.
22692,Burnham 1140-AC,,1,21 17.3, 58 36,CEP,AC,6.4,12.6,69.9,271,3,56,B3,1912,14832,
22693,Burnham 1148,,1,23 27.3, 65 37,CEP,,7,12.9,2.1,75,3,15/ 34,K0,1889,16764,
22694,Burnham 1150,,1,23 30.1, 65 04,CEP,,9,9.3,0.6,61,3,15,F5,1889,16798,
22695,Burnham 1154,,1,23 59.2, 74 50,CEP,,8.6,8.8,1.1,325,3,3,A3,1974,17143,
22696,Burnham 152,,1,20 42.3, 57 23,CEP,,7.3,8.1,1.1,90,3,56,A3,1978,14196,
22697,Burnham 173,,1,22 26.8, 57 11,CEP,,8.8,11.1,2.9,232,3,57,A0,1875,15952,
22698,Burnham 180,,1,23 07.2, 60 49,CEP,AB,8.1,8.6,0.6,149,3,34/ 58,A2,1875,16518,
22699,Burnham 180-AC,,1,23 07.2, 60 49,CEP,AC,7.7,10.7,34.3,106,3,34/ 58,A2,1875,16518,
22700,Burnham 275,,1,21 57.3, 61 17,CEP,,7.7,7.7,0.4,173,3,33/ 57,B3,1981,15499,
22701,Burnham 371,,1,21 36.6, 58 41,CEP,,8.2,10.7,8.6,3,3,57,K0,1876,15141,
22702,Burnham 376,,1,22 12.1, 60 05,CEP,,7.7,10.9,3.6,149,3,33/ 34/ 57,K5,1876,15737,
22703,Burnham 378,,1,22 16.9, 60 52,CEP,AC,8.9,11.5,7,30,3,34/ 57,A2,1878,15811,
22704,Burnham 386,,1,23 26.1, 70 40,CEP,AB,6.7,12.1,19.9,313,3,15/ 34,A2,1876,16754,
22705,Burnham 386-AC,,1,23 26.1, 70 40,CEP,AC,6.7,12.3,46.5,203,3,15/ 34,A2,1907,16754,
22706,Burnham 436,,1,22 10.9, 57 56,CEP,AB,8,12,19.6,328,3,57,A5,1876,15706,HO suspected a close companion; not confirmed.
22707,Burnham 472,,1,20 59.8, 61 52,CEP,,8.7,9,0.8,15,3,32/ 33/ 56,A2,1877,14540,
22708,Burnham 474,,1,22 04.9, 61 00,CEP,,8.6,12.1,16.3,346,3,33/ 57,F5,1878,15612,
22709,Burnham 671,,1,20 31.7, 62 27,CEP,,8.4,8.9,0.4,323,3,32,A0,1973,13989,
22710,Burnham 687,,1,21 38.7, 55 47,CEP,AB,8.3,9.3,0.7,5,3,57,A0,1878,15178,
22711,Burnham 687-AC,,1,21 38.7, 55 47,CEP,AC,8.1,9.8,54.4,204,3,57,A0,1909,15178,
22712,Burnham 695,,1,22 02.3, 61 06,CEP,AB,8.2,12.5,3,146,3,33/ 57,A0,1878,15574,
22713,Burnham 706,,1,22 33.1, 68 21,CEP,AB,7.6,12.2,2.8,15,3,34,A3,1881,16058,
22714,Burnham 706-AC,,1,22 33.1, 68 21,CEP,AC,7.6,11.2,29.8,253,3,34,A3,1881,16058,
22715,Burnham 774,,1,23 30.7, 64 20,CEP,,8.5,8.9,0.6,343,3,15,A3,1976,16806,
22716,Burnham 845,,1,22 40.3, 68 30,CEP,AB,8.1,12.1,6.1,195,3,34,K0,1881,16175,
22717,Burnham 849,,1,22 56.1, 66 43,CEP,,8,11.9,5.3,108,3,34,A0,1954,16385,
22718,Burnham 851,,1,23 01.0, 76 07,CEP,,7.5,13,2,160,3,14-Mar,G5,1881,16454,
22719,Burnham 856,,1,23 38.4, 70 38,CEP,,8.6,9.6,0.6,295,3,15,A3,1881,16893,
22720,Burnham 857,,1,23 40.5, 67 33,CEP,,8.4,8.8,1.4,297,3,15,F8,1881,16921,
22721,Burnham 992,,1,23 16.4, 64 07,CEP,,8.2,8.4,0.2,44,3,34,F0,1979,16638,Orbit calc'd.
22722,Burnham 996,,1,23 52.2, 75 32,CEP,,6.6,11.5,3.6,108,3,3,K2,1973,17062,A is a sp-bin
22723,Doolittle 16,,1,21 11.2, 56 20,CEP,,8.8,9.3,1,30,3,56,B9,1900,14739,
22724,Doolittle 20,,1,22 51.0, 58 41,CEP,AB,9,12,66,59,3,58,,1900,,
22725,Espin 134,,1,20 45.3, 63 32,CEP,,9,9.7,10.7,265,3,32,A5,1902,14278,
22726,Espin 135,,1,20 54.0, 57 10,CEP,AB,7.3,11.5,6.6,196,3,56,A0,1902,14415,
22727,Espin 135-AC,,1,20 54.0, 57 10,CEP,AC,7.3,11.6,71.8,117,3,56,A0,1923,14415,
22728,Espin 137,,1,21 19.1, 61 51,CEP,AB,6.6,10,45.5,74,3,33/ 56,B0,1902,14868,
22729,Espin 138,,1,21 20.4, 60 41,CEP,,6.7,13,9,265,3,33/ 56,F5,1902,14898,
22730,Espin 149,,1,23 39.9, 64 19,CEP,AB,8.7,8.9,5.7,120,3,15,F8,1902,16910,
22731,Espin 149-AC,,1,23 39.9, 64 19,CEP,AC,8.1,10.6,50.5,177,3,15,F8,1910,16910,
22732,Espin 1852,,1,20 07.3, 61 42,CEP,,9,9.6,6.1,154,3,32/ 55,K0,1906,13425,
22733,Espin 1856,,1,21 43.1, 62 00,CEP,,8,12,5.4,52,3,33/ 57,,1920,15269,
22734,Espin 1861,,1,23 02.1, 62 30,CEP,,8,12.2,5.5,300,3,34,A5,1970,16466,
22735,Espin 1923,,1,22 08.4, 61 05,CEP,AB,8.7,11,25,341,3,33/ 34/ 57,A3,1921,15669,
22736,Herschel 1607,,1,21 00.3, 61 29,CEP,AB,7.5,10.7,13.8,75,3,32/ 33/ 56,K0,1980,14544,
22737,Herschel 1607-AD,,1,21 00.3, 61 29,CEP,AD,7.4,11.7,84.9,334,3,32/ 33/ 56,K0,1909,14544,
22738,Herschel 1659,,1,21 32.8, 58 39,CEP,,8.6,9.2,7.1,292,3,57,A0,1900,15084,
22739,Herschel 1665,,1,21 32.6, 66 06,CEP,,8.8,10.1,21.8,70,3,33,G5,1908,,
22740,Herschel 1729,,1,22 05.7, 58 19,CEP,,8.8,10.8,7.5,98,3,57,A0,1900,15635,
22741,Herschel 1742,,1,22 08.9, 67 43,CEP,,8.4,9.3,24,333,3,33/ 34,A0,1923,,
22742,Herschel 1792,,1,22 37.3, 59 30,CEP,,8.5,11.5,6,135,3,58,A0,1900,16125,
22743,Herschel 1807,,1,22 43.5, 67 43,CEP,AB,8.8,9.8,23.6,188,3,34,A2,1899,16226,
22744,Herschel 1810,,1,22 47.2, 58 07,CEP,,8.8,10.7,20.8,355,3,58,B2,1902,,
22745,Herschel 1826,,1,22 49.9, 75 09,CEP,AB,7.8,12.2,21.5,356,3,14,A0,1905,,
22746,Herschel 1826-AC,,1,22 49.9, 75 09,CEP,AC,7.9,10.8,29.5,192,3,14,A0,1905,,
22747,Herschel 1838,,1,22 58.4, 67 05,CEP,,8.4,9.4,1.5,260,3,34,G0,1973,16423,
22748,Herschel 1845,,1,23 03.7, 60 50,CEP,AB,8.9,12.5,17.9,9,3,34/ 58,A0,1904,16488,
22749,Herschel 1845-AC,,1,23 03.7, 60 50,CEP,AC,8.9,12.1,21,78,3,34/ 58,A0,1904,16488,
22750,Herschel 1851,,1,23 08.7, 70 04,CEP,,8.8,10.6,3.2,342,3,34,B8,1904,16544,
22751,Herschel 1852,,1,23 07.9, 75 23,CEP,AC,4.6,12.2,58.6,240,3,14-Mar,G5,1906,16538,
22752,Herschel 1860,,1,23 13.5, 62 39,CEP,AC,8.9,12.9,18.5,205,3,34,F0,1905,16609,
22753,Herschel 1870,,1,23 19.6, 73 55,CEP,,7.8,11.4,15.6,294,3,14-Mar,F0,1905,16683,
22754,Herschel 1942,,1,00 12.4, 83 11,CEP,,9,12.8,23.7,334,1,3,K2,1907,,
22755,Herschel 1952,,1,00 19.9, 69 53,CEP,,8.9,12.8,21.9,102,1,15,A,1909,,
22756,Herschel 2056,,1,01 40.9, 77 58,CEP,AB,6.6,12.9,33.6,213,1,4,B9,1911,1288,
22757,Herschel 2944,,1,20 12.9, 60 23,CEP,,8.4,11.8,25.4,191,3,32/ 55,F0,1908,,
22758,Herschel 3072,,1,21 54.1, 59 26,CEP,,8.7,10.9,13.4,78,3,57,G5,1901,15436,
22759,Herschel 31,,1,22 28.5, 58 25,CEP,,8.8,9.6,25.1,9,3,57/ 58,A0,1899,,H IV 31.
22760,Herschel 3119,,1,22 25.4, 73 36,CEP,,8,12.2,35.9,93,3,14,F0,1906,,
22761,Herschel 3141,,1,22 43.1, 73 46,CEP,,9,11.2,18,321,3,14,A3,1908,,
22762,Herschel 3204,,1,23 32.9, 81 04,CEP,,8.6,12.6,20.7,121,3,3,K5,1905,,
22763,Herschel 3226,,1,23 54.9, 74 24,CEP,,6.6,12.1,45.1,7,3,3,B9,1905,,
22764,Herschel 3237,,1,00 05.5, 76 17,CEP,,9,11.5,29.7,312,1,3,K8,1905,,
22765,Herschel 78,,1,20 36.6, 62 26,CEP,,8.1,12,28.7,125,3,32,F0,1901,,
22766,Hough 200,,1,23 24.4, 86 25,CEP,,6.6,12.1,2.3,142,3,2,F0,1885,16759,
22767,Hussey 1003,,1,00 10.2, 67 17,CEP,,8.7,11.4,2.3,31,1,15,A,1904,121,
22768,Hussey 765,,1,21 05.5, 62 09,CEP,BC,8.6,9.1,0.7,31,3,33,,1973,14634,
22769,Hussey 771,,1,21 28.8, 77 56,CEP,,7.3,11.6,2.6,195,3,14,K0,1904,15054,
22770,Hussey 969,,1,21 44.3, 60 54,CEP,,7.5,12.5,2.6,325,3,33/ 57,G5,1904,15288,
22771,Hussey 971,,1,21 47.7, 62 02,CEP,AC,8.7,12.2,9.1,286,3,33,A3,1904,15339,
22772,Hussey 972,,1,21 51.1, 66 50,CEP,,8.7,9.5,0.3,38,3,33,F5,1904,15398,
22773,Hussey 974,,1,21 56.1, 65 39,CEP,,9,12.4,4.5,104,3,33,F0,1904,15479,
22774,Hussey 993,,1,23 01.6, 67 46,CEP,,8,10.3,2,219,3,34,F8,1904,16459,
22775,Hussey 996,,1,23 12.0, 67 35,CEP,AC,8.6,12.1,18.6,185,3,34,F8,1909,16585,
22776,Milburn 220,,1,20 33.1, 64 41,CEP,,8.3,10.5,6.9,90,3,32,F2,1903,14022,
22777,Milburn 232,,1,22 53.8, 64 23,CEP,,8.9,12.7,6.5,224,3,34,K2,1921,16353,
22778,Milburn 268,,1,20 57.3, 66 45,CEP,,7.9,10.4,5.9,332,3,32/ 33,K,1938,14496,
22779,Milburn 309,,1,22 02.2, 65 50,CEP,,8.2,10.7,5.2,154,3,33,A0,1923,15580,
22780,Milburn 90,,1,21 39.8, 58 14,CEP,AB,9,10.7,8.5,42,3,57,B5,1905,15205,
22781,Muller 16,,1,21 44.9, 62 27,CEP,,6,9.5,18.3,33,3,33,B2,1969,,
22782,Muller 237,,1,20 46.0, 79 07,CEP,,9,11.2,2.7,120,3,13,,1971,,
22783,Muller 370,,1,00 10.3, 78 10,CEP,,9,12.8,4.5,21,1,3,,1972,,
22784,Muller 433,,1,20 25.2, 60 00,CEP,,8,8.3,0.3,142,3,32/ 55,,1975,,
22785,Muller 63,,1,21 57.6, 61 44,CEP,,9,9.2,0.9,228,3,33/ 57,F8,1970,,
22786,Muller 69,,1,23 02.4, 64 12,CEP,,8.4,9.2,0.3,109,3,34,G5,1970,,
22787,Muller 70,,1,23 04.8, 64 05,CEP,,8.1,8.9,0.5,252,3,34,F0,1970,,
22788,Muller 73,,1,20 46.6, 67 16,CEP,,8.4,11.5,5.7,37,3,32,B9,1970,,
22789,South 405,,1,02 12.8, 79 41,CEP,AB,6.5,7.1,55.8,275,1,4,A3,1823,,A is a Delta Scuti-type var and sp-bin.
22790,South 800,,1,21 53.8, 62 36,CEP,AB,7.1,8.8,62.5,145,3,33,B3,1824,15434,A is the Beta Lyrae-type system EM Cep.
22791,South 820,,1,22 56.2, 72 50,CEP,ABxD,7.2,8.6,120.8,279,3,14/ 34,A2,1825,16393,
22792,Stein 1011,,1,21 02.4, 59 19,CEP,,8.7,12.2,14.1,43,3,56,,1897,,
22793,Stein 1027,,1,21 26.0, 60 10,CEP,,8.4,11,5.1,73,3,33/ 56,,1955,,
22794,Stein 1054,,1,21 49.4, 64 54,CEP,,8,10.2,11.9,257,3,33,,1903,,
22795,Stein 1068,,1,21 53.5, 62 35,CEP,,9,11.5,9.9,63,3,33,B8,1904,15430,
22796,Stein 1125,,1,22 54.1, 61 30,CEP,,9,12.5,11.8,183,3,34/ 58,,1903,,
22797,Stein 1150,,1,23 12.2, 60 39,CEP,,8.5,12.3,9.2,166,3,34/ 58,B5,1907,16590,
22798,Stein 2582,,1,21 39.5, 57 29,CEP,,8,11.1,2.8,236,3,57,B3,1906,,
22799,Stein 2618,,1,22 05.7, 57 07,CEP,,7.5,13,9.8,78,3,57,F5,1911,,
22800,Stein 2652,,1,22 13.8, 55 42,CEP,,9,11.7,13.1,257,3,57,,1917,,
22801,Struve 11,,1,00 15.2, 78 00,CEP,,8.3,10.8,8,192,1,3,K0,1832,188,
22802,Struve 127,,1,01 36.4, 79 09,CEP,,8.6,9.7,24.3,187,1,4,A0,1831,1225,
22803,Struve 13-CEP,,1,00 16.3, 76 57,CEP,,6.7,7.2,0.9,56,1,3,B9,1983,207,Orbit calc'd.
22804,Struve 26-ABxC,,1,00 21.3, 67 00,CEP,ABxC,7.2,9.5,13.6,114,1,15,A0,1849,293,
22805,Struve 2740,,1,20 56.8, 61 33,CEP,,8.1,10.4,4.2,330,3,32/ 33/ 56,F5,1832,14478,
22806,Struve 2751,,1,21 02.2, 56 39,CEP,,6.1,7.1,1.7,354,3,56,B9,1978,14575,
22807,Struve 2764,,1,21 05.5, 62 09,CEP,AxBC,8.1,8.6,7,301,3,33,A0,1831,14634,
22808,Struve 2766,,1,21 07.0, 59 00,CEP,,8.5,8.7,4.6,249,3,56,F5,1831,14669,
22809,Struve 2780,,1,21 11.8, 59 59,CEP,APxC,5.6,8.7,120.6,212,3,56,B0,1878,14749,RUBY RED.
22810,Struve 2783,,1,21 14.1, 58 17,CEP,,7.8,7.8,0.8,9,3,56,A0,1981,14784,
22811,Struve 2788,,1,21 15.8, 67 21,CEP,,8.4,9.6,8,354,3,33,K0,1905,14819,STF 2788 rej.
22812,Struve 2790,,1,21 19.3, 58 37,CEP,AB,5.8,10.1,4.6,45,3,56,K0,1832,14864,
22813,Struve 2790-AD,,1,21 19.3, 58 37,CEP,AD,5.8,10.4,74.5,351,3,56,K0,1880,14864,
22814,Struve 2794,,1,20 50.6, 85 52,CEP,,8.4,9.9,18.5,92,3,2,F0,1905,,STF 2794 rej.
22815,Struve 2795,,1,21 21.3, 60 41,CEP,,9,9.8,1.5,300,3,33/ 56,A,1833,14912,
22816,Struve 2796,,1,21 15.6, 78 36,CEP,,7.2,10.3,26,43,3,13/ 14,A0,1832,14845,
22817,Struve 2798,,1,21 23.6, 64 55,CEP,,8.2,10.1,6.4,146,3,33,B9,1832,14952,
22818,Struve 2801,,1,21 18.4, 80 20,CEP,,7.8,8.5,2.2,270,3,13/ 14,F8,1981,14916,
22819,Struve 2807,,1,21 17.7, 82 30,CEP,,8.5,8.6,1.9,311,3,13/ 14,F8,1965,14921,
22820,Struve 2810,,1,21 34.5, 59 05,CEP,,8.4,9.4,17,290,3,57,F0,1831,15113,
22821,Struve 2816,,1,21 38.9, 57 29,CEP,AC,5.8,7.7,11.8,120,3,57,O5,1832,15184,TRIPLE STAR IN NEBULA IC 1396.
22822,Struve 2816-AD,,1,21 38.9, 57 29,CEP,AD,5.8,7.8,19.9,339,3,57,O5,1832,15184,
